id,name,level_raw,level_score,domain,profession,language,language_set,format,format_set,skills_normalized,skills_missing,domain_vector,domain_fallback
mentee_0d070c35,Надежда Андреев,junior,1,Mobile,Mobile Architect,,,hybrid,hybrid|offline|online,kotlin; ui/ux; firebase; java,0,"0.0885,0.0063,0.005,0.007,0.0089,0.0057,0.0366,0.7975,0.0064,0.0381",0
mentee_832f06d3,Дмитрий Морозов,junior,1,Backend,Systems Architect,,,,,rest api; sql; microservices; kubernetes,0,"0.6242,0.0178,0.0146,0.0912,0.061,0.0036,0.0225,0.0912,0.0412,0.0326",0
mentee_3d42dcb0,Виктория Волков,middle,2,Mobile,Android Developer,ru,ru,online,online,git; ui/ux; rest api; react native; swift,0,"0.074,0.01,0.0049,0.0086,0.005,0.0058,0.0347,0.818,0.0102,0.0288",0
mentee_7d09604d,Андрей Иванов,junior,1,Frontend,TypeScript Developer,ru,ru,online,online,typescript; html; webpack,0,"0.0086,0.0491,0.0095,0.0101,0.0086,0.8805,0.0127,0.0043,0.0105,0.0061",0
mentee_b19f2f89,Елена Волков,senior,3,Game Development,Game Developer,en,en,hybrid,hybrid|offline|online,,1,"0.0164,0.0182,0.0174,0.0172,0.0112,0.0057,0.8087,0.0336,0.0242,0.0473",0
mentee_28d93b30,Тамара Лебедев,junior,1,DevOps,Infrastructure Engineer,ru,ru,hybrid,hybrid|offline|online,,1,"0.0696,0.0085,0.0463,0.0386,0.7917,0.0118,0.009,0.0115,0.0059,0.0071",0
mentee_32f7c06a,Виктория Лебедев,middle,2,Frontend,UI Developer,ru,ru,,,,1,"0.0054,0.0507,0.0054,0.0092,0.0079,0.893,0.0057,0.0022,0.0107,0.0098",0
mentee_9b9938d7,Александр Кузнецов,senior,3,DevOps,Cloud Engineer,,,online,online,bash; gcp; terraform; aws; github actions; linux; kubernetes; helm; grafana; python,0,"0.0596,0.0067,0.0454,0.0325,0.81,0.0096,0.0105,0.0094,0.0097,0.0066",0
mentee_714b91f1,Александр Кузнецов,middle,2,Frontend,TypeScript Developer,ru,ru,online,online,react; vue; next.js; tailwind; javascript; vite; typescript; figma,0,"0.0086,0.0491,0.0095,0.0101,0.0086,0.8805,0.0127,0.0043,0.0105,0.0061",0
mentee_34acf8a5,Дмитрий Захаров,senior,3,QA,Performance Tester,ru,ru,online,online,pytest; python; appium; jmeter; api testing; allure; jira; selenium; postman,0,"0.0334,0.0193,0.0162,0.0289,0.0024,0.0119,0.0486,0.0353,0.038,0.766",0
mentee_fe4fbdde,Мария Захаров,junior,1,Game Development,Game Designer,,,,,,1,"0.0217,0.0235,0.016,0.0213,0.0093,0.0082,0.7925,0.0374,0.0241,0.046",0
mentee_a8d9a293,Надежда Васильев,middle,2,Game Development,Unity Developer,ru,ru,hybrid,hybrid|offline|online,opengl; c#; physics simulation; blender,0,"0.0155,0.0225,0.0209,0.0201,0.0084,0.0041,0.8115,0.0313,0.0241,0.0415",0
mentee_1100fe74,Иван Соколов,junior,1,DevOps,Kubernetes Engineer,en,en,online,online,terraform; kubernetes; aws,0,"0.0642,0.0039,0.0491,0.033,0.8084,0.011,0.009,0.0091,0.0072,0.0052",0
mentee_078c38a9,Анна Соловьёв,junior,1,Backend,API Developer,ru,ru,online,online,postgresql; kafka; sql; rest api; grafana,0,"0.6304,0.0198,0.0192,0.0887,0.0593,0.008,0.0174,0.0719,0.0431,0.0423",0
mentee_a698553d,Артём Егоров,middle,2,DevOps,Kubernetes Engineer,en,en,online,online,,1,"0.0642,0.0039,0.0491,0.033,0.8084,0.011,0.009,0.0091,0.0072,0.0052",0
mentee_afa414e7,Денис Лебедев,junior,1,Mobile,Swift Developer,ru,ru,online,online,ui/ux; firebase; flutter; android studio; react native,0,"0.0881,0.0107,0.0106,0.009,0.0074,0.0037,0.0355,0.7934,0.0092,0.0323",0
mentee_64354d4b,Денис Макаров,middle,2,Data Science,Research Scientist,en,en,offline,offline,pandas; kafka; spark; pytorch; sql; r,0,"0.0847,0.0166,0.0225,0.7038,0.0269,0.0117,0.0174,0.0093,0.0745,0.0327",0
mentee_5bcdfe4b,Андрей Фёдоров,junior,1,Data Science,Data Scientist,ru+en,en|ru,offline,offline,numpy; scikit-learn; spark; mixpanel,0,"0.0862,0.0257,0.0173,0.6936,0.0277,0.0088,0.0191,0.0097,0.0789,0.0331",0
mentee_4ab185db,Тамара Николаев,junior,1,Mobile,iOS Developer,ru,ru,hybrid,hybrid|offline|online,objective-c; flutter; kotlin; ui/ux; git,0,"0.074,0.0133,0.0085,0.0086,0.0116,0.0073,0.0392,0.8021,0.008,0.0275",0
mentee_e9213e5d,Иван Лебедев,junior,1,Blockchain,Crypto Analyst,en,en,online,online,defi; truffle; python; ethers.js; solidity,0,"0.0177,0.8215,0.0209,0.0167,0.0053,0.0481,0.0184,0.0147,0.0194,0.0172",0
mentee_c63f4fc7,Татьяна Кузнецов,middle,2,Product Analytics,Retention Analyst,ru,ru,online,online,python; sql; looker; statistics,0,"0.0357,0.0225,0.0213,0.0654,0.0071,0.0088,0.0237,0.0056,0.7712,0.0388",0
mentee_6620c223,Дарья Степанов,middle,2,Frontend,Angular Developer,ru,ru,offline,offline,css; tailwind; vite; next.js; html; typescript; hardhat,0,"0.004,0.0416,0.0047,0.0075,0.0061,0.9095,0.0055,0.002,0.007,0.0121",0
mentee_b0b70c79,Антон Михайлов,junior,1,Product Analytics,Retention Analyst,ru,ru,online,online,statistics; sql; google analytics,0,"0.0357,0.0225,0.0213,0.0654,0.0071,0.0088,0.0237,0.0056,0.7712,0.0388",0
mentee_416ae912,Виктория Николаев,middle,2,Data Science,BI Analyst,ru+en,en|ru,online,online,pytorch; spark; r; sql; statistics; tensorflow; scikit-learn,0,"0.095,0.0195,0.0157,0.6874,0.0327,0.0077,0.0146,0.0101,0.0806,0.0366",0
mentee_fc688204,Сергей Борисов,junior,1,QA,Test Automation Engineer,en,en,hybrid,hybrid|offline|online,appium; test planning; jmeter; cypress,0,"0.0335,0.0177,0.0178,0.0284,0.0066,0.0075,0.0436,0.0317,0.0358,0.7772",0
mentee_520e70fe,Юлия Андреев,senior,3,Backend,Python Developer,,,,,docker; rest api; java; mongodb; go; kubernetes; microservices; grpc; postgresql,0,"0.6323,0.018,0.0178,0.085,0.0689,0.0116,0.0185,0.0788,0.0375,0.0316",0
mentee_7b7f06f7,Дарья Козлов,junior,1,Blockchain,Web3 Engineer,ru,ru,,,,1,"0.0168,0.8254,0.0251,0.0187,0.0069,0.0392,0.0199,0.0093,0.0194,0.0193",0
mentee_e1173903,Дарья Фёдоров,middle,2,QA,Test Analyst,en,en,online,online,pytest; git; cypress; postman; allure; appium,0,"0.0357,0.0184,0.0172,0.0346,0.0031,0.0118,0.0482,0.03,0.0469,0.7541",0
mentee_fccc9284,Вера Кузнецов,junior,1,Data Science,BI Analyst,ru,ru,hybrid,hybrid|offline|online,,1,"0.095,0.0195,0.0157,0.6874,0.0327,0.0077,0.0146,0.0101,0.0806,0.0366",0
mentee_87ac672e,Екатерина Захаров,junior,1,QA,Test Analyst,,,online,online,jmeter; git; api testing,0,"0.0357,0.0184,0.0172,0.0346,0.0031,0.0118,0.0482,0.03,0.0469,0.7541",0
mentee_4f1d1677,Екатерина Соловьёв,senior,3,Frontend,Vue Developer,ru,ru,offline,offline,webpack; react; javascript; css; tailwind; vite; html,0,"0.007,0.0469,0.0059,0.0079,0.0091,0.8851,0.0088,0.0044,0.0091,0.0157",0
mentee_47908ff7,Тамара Никитин,middle,2,Game Development,Game Developer,,,,,blender; physics simulation; lua; python; unreal engine; tableau,0,"0.0164,0.0182,0.0174,0.0172,0.0112,0.0057,0.8087,0.0336,0.0242,0.0473",0
mentee_48887c53,Вера Соколов,middle,2,Blockchain,Blockchain Developer,ru,ru,online,online,ethers.js; ethereum; hardhat; web3.js; rust; smart contracts; typescript; solidity,0,"0.0231,0.8127,0.0219,0.0156,0.006,0.0466,0.0239,0.0072,0.0235,0.0194",0
mentee_b0e46abf,Валерия Павлов,senior,3,Mobile,iOS Developer,ru,ru,hybrid,hybrid|offline|online,android studio; kotlin; objective-c; xcode; firebase; ui/ux,0,"0.074,0.0133,0.0085,0.0086,0.0116,0.0073,0.0392,0.8021,0.008,0.0275",0
mentee_2b6b6704,Валерия Петров,middle,2,Frontend,Frontend Developer,ru,ru,hybrid,hybrid|offline|online,next.js; react; angular; vue; vite; typescript; tailwind,0,"0.0061,0.0449,0.0074,0.0087,0.0131,0.8929,0.0064,0.0044,0.0072,0.0087",0
mentee_db629645,Роман Соколов,junior,1,Cybersecurity,Security Architect,ru,ru,online,online,burp suite; python,0,"0.0145,0.0202,0.8354,0.0142,0.0483,0.007,0.0196,0.0106,0.0172,0.013",0
mentee_47862cdd,Анна Васильев,junior,1,Cybersecurity,SOC Analyst,ru,ru,online,online,nmap; burp suite; owasp,0,"0.0156,0.0234,0.8079,0.0173,0.0436,0.0052,0.0258,0.0149,0.0248,0.0215",0
mentee_96b5a0c0,Татьяна Смирнов,junior,1,Data Science,NLP Engineer,ru,ru,offline,offline,python; mlflow; docker; terraform,0,"0.0835,0.0163,0.0147,0.7191,0.0303,0.0102,0.0193,0.0113,0.0682,0.0272",0
mentee_fb8435a8,Вера Семёнов,senior,3,Backend,Go Developer,ru,ru,online,online,mongodb; microservices; rest api; redis; docker; node.js,0,"0.6227,0.023,0.0175,0.0864,0.062,0.0036,0.0215,0.0874,0.0409,0.035",0
mentee_8160cf1b,Дмитрий Андреев,junior,1,Cybersecurity,Security Engineer,en,en,online,online,network security; siem,0,"0.0189,0.0201,0.8251,0.0179,0.0412,0.0105,0.017,0.0053,0.0267,0.0173",0
mentee_62d911b2,Людмила Волков,middle,2,Frontend,Vue Developer,ru,ru,online,online,javascript; next.js; typescript; react; graphql; vue; figma; css,0,"0.007,0.0469,0.0059,0.0079,0.0091,0.8851,0.0088,0.0044,0.0091,0.0157",0
mentee_d5ae9867,Тимур Лебедев,junior,1,DevOps,Infrastructure Engineer,ru+en,en|ru,online,online,gcp; docker; aws,0,"0.0696,0.0085,0.0463,0.0386,0.7917,0.0118,0.009,0.0115,0.0059,0.0071",0
mentee_83d9bfc8,Андрей Попов,junior,1,Backend,Systems Architect,ru,ru,hybrid,hybrid|offline|online,kubernetes; grpc,0,"0.6242,0.0178,0.0146,0.0912,0.061,0.0036,0.0225,0.0912,0.0412,0.0326",0
mentee_2154bc9c,Кирилл Волков,middle,2,Frontend,Frontend Developer,ru,ru,online,online,vue; react; typescript; css; vite; html,0,"0.0061,0.0449,0.0074,0.0087,0.0131,0.8929,0.0064,0.0044,0.0072,0.0087",0
mentee_6e20a65c,Александр Волков,middle,2,Blockchain,Web3 Engineer,ru,ru,hybrid,hybrid|offline|online,rust; defi; solidity; nft; ethers.js; web3.js; python; smart contracts,0,"0.0168,0.8254,0.0251,0.0187,0.0069,0.0392,0.0199,0.0093,0.0194,0.0193",0
mentee_f2d7fe5a,Виктория Алексеев,middle,2,Game Development,Gameplay Programmer,ru+en,en|ru,offline,offline,python; lua; unity; unreal engine; git; c++; c#; game design,0,"0.021,0.022,0.0175,0.02,0.0098,0.0083,0.7923,0.0373,0.0261,0.0457",0
mentee_98105520,Мария Новиков,junior,1,Frontend,Angular Developer,,,online,online,css; vue,0,"0.004,0.0416,0.0047,0.0075,0.0061,0.9095,0.0055,0.002,0.007,0.0121",0
mentee_be2ea351,Михаил Борисов,junior,1,Cybersecurity,Malware Analyst,ru+en,en|ru,offline,offline,,1,"0.0167,0.0272,0.8141,0.0154,0.0463,0.0101,0.0167,0.0072,0.0249,0.0213",0
mentee_7829f262,Александр Семёнов,junior,1,Frontend,Angular Developer,en,en,online,online,figma; webpack; next.js,0,"0.004,0.0416,0.0047,0.0075,0.0061,0.9095,0.0055,0.002,0.007,0.0121",0
mentee_26bdf63c,Людмила Иванов,junior,1,Mobile,Mobile Architect,ru,ru,offline,offline,xcode; flutter; java; git,0,"0.0885,0.0063,0.005,0.007,0.0089,0.0057,0.0366,0.7975,0.0064,0.0381",0
mentee_5067ebd6,Юлия Иванов,junior,1,Cybersecurity,AppSec Engineer,ru,ru,hybrid,hybrid|offline|online,siem; network security; linux; burp suite; nmap,0,"0.0195,0.026,0.8141,0.016,0.0521,0.0034,0.0211,0.0032,0.0272,0.0175",0
mentee_c48a8482,Вера Смирнов,junior,1,Backend,Database Engineer,ru,ru,offline,offline,redis; docker,0,"0.6365,0.017,0.0142,0.0913,0.0535,0.0035,0.0203,0.0843,0.0421,0.0372",0
mentee_e05bc519,Вера Фёдоров,middle,2,DevOps,SRE,,,,,grafana; bash; linux; kubernetes; jenkins; helm; github actions,0,"0.0668,0.0051,0.0499,0.0289,0.8041,0.013,0.0115,0.0061,0.0067,0.0077",0
mentee_5ee9c591,Владимир Соловьёв,middle,2,Game Development,Unreal Engine Developer,,,online,online,blender; unreal engine; physics simulation; opengl; python; c++; c#,0,"0.0145,0.0168,0.0149,0.0145,0.0101,0.0121,0.8118,0.0363,0.0192,0.0497",0
mentee_875fab05,Никита Андреев,senior,3,Game Development,Unreal Engine Developer,ru,ru,online,online,unreal engine; physics simulation; blender; c++; game design; unity; opengl; lua; git,0,"0.0145,0.0168,0.0149,0.0145,0.0101,0.0121,0.8118,0.0363,0.0192,0.0497",0
mentee_2d5cbe52,Екатерина Лебедев,senior,3,Cybersecurity,Security Engineer,ru+en,en|ru,online,online,siem; python; cryptography; nmap; owasp; wireshark; burp suite; metasploit; linux; penetration testing,0,"0.0189,0.0201,0.8251,0.0179,0.0412,0.0105,0.017,0.0053,0.0267,0.0173",0
mentee_62d615ca,Елена Степанов,middle,2,Game Development,Technical Artist,en,en,online,online,,1,"0.0179,0.0218,0.024,0.0174,0.0128,0.0071,0.8023,0.0286,0.0235,0.0445",0
mentee_a440007f,Алина Зайцев,junior,1,Backend,API Developer,ru,ru,offline,offline,,1,"0.6304,0.0198,0.0192,0.0887,0.0593,0.008,0.0174,0.0719,0.0431,0.0423",0
mentee_1e4bc0db,Полина Попов,junior,1,Mobile,Swift Developer,ru,ru,offline,offline,flutter; react native; git; swift; go,0,"0.0881,0.0107,0.0106,0.009,0.0074,0.0037,0.0355,0.7934,0.0092,0.0323",0
mentee_d3b988fe,Владимир Смирнов,junior,1,Product Analytics,A/B Test Specialist,ru,ru,online,online,,1,"0.0393,0.0205,0.0233,0.0759,0.0047,0.007,0.0261,0.0125,0.7477,0.0429",0
mentee_64b3d3bb,Виктория Макаров,middle,2,Product Analytics,Marketing Analyst,ru+en,en|ru,online,online,google analytics; tableau; mixpanel; looker; statistics; excel,0,"0.0406,0.0214,0.0283,0.07,0.0106,0.0086,0.0288,0.0075,0.7466,0.0375",0
mentee_7aca1625,Ирина Алексеев,senior,3,Mobile,Kotlin Developer,en,en,online,online,firebase; ui/ux; flutter; swift; rest api; java; android studio; kotlin; react native; prometheus,0,"0.0798,0.0095,0.0094,0.008,0.0096,0.0092,0.0325,0.8107,0.0043,0.027",0
mentee_fca578b8,Татьяна Соколов,junior,1,Data Science,Computer Vision Engineer,ru+en,en|ru,online,online,r; docker; tensorflow; pytorch; opengl,0,"0.0812,0.0129,0.012,0.7078,0.0338,0.0096,0.0223,0.0055,0.0831,0.0316",0
mentee_49bed0db,Павел Алексеев,middle,2,Data Science,Research Scientist,ru,ru,online,online,airflow; python; numpy; statistics; tensorflow; mlflow; r; pandas,0,"0.0847,0.0166,0.0225,0.7038,0.0269,0.0117,0.0174,0.0093,0.0745,0.0327",0
mentee_58e440d3,Мария Андреев,junior,1,Cybersecurity,Security Architect,ru,ru,online,online,siem; network security; penetration testing; python,0,"0.0145,0.0202,0.8354,0.0142,0.0483,0.007,0.0196,0.0106,0.0172,0.013",0
mentee_b4844087,Дмитрий Соловьёв,junior,1,Blockchain,Smart Contract Developer,ru,ru,online,online,solidity; ethereum; ethers.js; rust; hardhat; python,0,"0.0202,0.8158,0.0206,0.0176,0.0051,0.0538,0.0169,0.0084,0.0222,0.0194",0
mentee_2fbb059a,Светлана Васильев,middle,2,QA,QA Lead,ru,ru,online,online,jira; appium; test planning; git; jmeter; selenium,0,"0.0365,0.016,0.0163,0.0362,0.006,0.0138,0.0503,0.0255,0.0415,0.7579",0
mentee_923f17ae,Дмитрий Соколов,junior,1,Game Development,Game Developer,ru,ru,online,online,lua; c++; c#; git; google analytics,0,"0.0164,0.0182,0.0174,0.0172,0.0112,0.0057,0.8087,0.0336,0.0242,0.0473",0
mentee_cfff089c,Светлана Павлов,junior,1,QA,Test Analyst,ru+en,en|ru,offline,offline,,1,"0.0357,0.0184,0.0172,0.0346,0.0031,0.0118,0.0482,0.03,0.0469,0.7541",0
mentee_1acfae81,Елена Козлов,junior,1,Game Development,Technical Artist,ru,ru,online,online,git; c#; c++,0,"0.0179,0.0218,0.024,0.0174,0.0128,0.0071,0.8023,0.0286,0.0235,0.0445",0
mentee_85639105,Валерия Попов,middle,2,QA,Test Analyst,ru+en,en|ru,hybrid,hybrid|offline|online,api testing; allure; sql; pytest; selenium; git; jira; cypress,0,"0.0357,0.0184,0.0172,0.0346,0.0031,0.0118,0.0482,0.03,0.0469,0.7541",0
mentee_2c76536e,Павел Макаров,junior,1,DevOps,Infrastructure Engineer,en,en,online,online,kubernetes; grafana; jenkins,0,"0.0696,0.0085,0.0463,0.0386,0.7917,0.0118,0.009,0.0115,0.0059,0.0071",0
mentee_209705de,Юлия Павлов,junior,1,Product Analytics,Product Analyst,ru+en,en|ru,online,online,mixpanel; looker; google analytics; a/b testing; tableau,0,"0.0438,0.0202,0.0214,0.0716,0.0072,0.0103,0.0242,0.0067,0.7522,0.0425",0
mentee_50dcdf64,Егор Орлов,junior,1,Cybersecurity,Security Architect,en,en,hybrid,hybrid|offline|online,owasp; wireshark,0,"0.0145,0.0202,0.8354,0.0142,0.0483,0.007,0.0196,0.0106,0.0172,0.013",0
mentee_d79506b1,Александр Соловьёв,junior,1,Data Science,Data Scientist,en,en,online,online,python; kafka; spark,0,"0.0862,0.0257,0.0173,0.6936,0.0277,0.0088,0.0191,0.0097,0.0789,0.0331",0
mentee_59aacca0,Ксения Егоров,middle,2,Game Development,Unreal Engine Developer,ru,ru,hybrid,hybrid|offline|online,opengl; game design; c++; lua; azure,0,"0.0145,0.0168,0.0149,0.0145,0.0101,0.0121,0.8118,0.0363,0.0192,0.0497",0
mentee_2861c8a1,Вера Фёдоров,senior,3,Frontend,React Developer,ru,ru,hybrid,hybrid|offline|online,html; css; figma; angular; webpack; next.js,0,"0.0049,0.0486,0.0047,0.0114,0.0081,0.8855,0.0056,0.0111,0.0117,0.0083",0
mentee_7d15e114,Михаил Семёнов,senior,3,Backend,API Developer,ru,ru,online,online,rest api; redis; go; sql; docker; python; postgresql; java; microservices; grpc,0,"0.6304,0.0198,0.0192,0.0887,0.0593,0.008,0.0174,0.0719,0.0431,0.0423",0
mentee_efbd59ab,Денис Борисов,senior,3,DevOps,Infrastructure Engineer,en,en,hybrid,hybrid|offline|online,,1,"0.0696,0.0085,0.0463,0.0386,0.7917,0.0118,0.009,0.0115,0.0059,0.0071",0
mentee_4c7ac141,Роман Макаров,junior,1,Product Analytics,Marketing Analyst,ru+en,en|ru,online,online,excel; looker; mixpanel; statistics; python,0,"0.0406,0.0214,0.0283,0.07,0.0106,0.0086,0.0288,0.0075,0.7466,0.0375",0
mentee_e3307634,Людмила Зайцев,junior,1,Cybersecurity,SOC Analyst,ru,ru,online,online,siem; burp suite,0,"0.0156,0.0234,0.8079,0.0173,0.0436,0.0052,0.0258,0.0149,0.0248,0.0215",0
mentee_02fa066d,Сергей Фёдоров,middle,2,Game Development,Game Developer,ru,ru,,,,1,"0.0164,0.0182,0.0174,0.0172,0.0112,0.0057,0.8087,0.0336,0.0242,0.0473",0
mentee_7d1dccdb,Максим Фёдоров,junior,1,Data Science,Data Scientist,en,en,offline,offline,airflow; spark,0,"0.0862,0.0257,0.0173,0.6936,0.0277,0.0088,0.0191,0.0097,0.0789,0.0331",0
mentee_23ea4e28,Алексей Смирнов,middle,2,Data Science,Research Scientist,ru,ru,online,online,airflow; python; scikit-learn; pytorch; tensorflow; siem,0,"0.0847,0.0166,0.0225,0.7038,0.0269,0.0117,0.0174,0.0093,0.0745,0.0327",0
mentee_94b5d255,Елена Козлов,middle,2,Mobile,Kotlin Developer,ru,ru,online,online,objective-c; git; kotlin; java; rest api; android studio; flutter; xcode,0,"0.0798,0.0095,0.0094,0.008,0.0096,0.0092,0.0325,0.8107,0.0043,0.027",0
mentee_73ef2ed4,Денис Павлов,junior,1,Blockchain,Smart Contract Developer,en,en,offline,offline,hardhat; typescript; c++,0,"0.0202,0.8158,0.0206,0.0176,0.0051,0.0538,0.0169,0.0084,0.0222,0.0194",0
mentee_0a407b81,Мария Орлов,middle,2,QA,Test Automation Engineer,ru,ru,online,online,jira; postman; selenium; cypress,0,"0.0335,0.0177,0.0178,0.0284,0.0066,0.0075,0.0436,0.0317,0.0358,0.7772",0
mentee_256cb440,Тимур Степанов,junior,1,Data Science,Research Scientist,ru,ru,online,online,mlflow; r,0,"0.0847,0.0166,0.0225,0.7038,0.0269,0.0117,0.0174,0.0093,0.0745,0.0327",0
mentee_d0a92fdd,Юлия Новиков,junior,1,Blockchain,Solidity Developer,ru,ru,online,online,hardhat; web3.js; truffle; ethereum,0,"0.0202,0.8232,0.0212,0.015,0.0032,0.0518,0.0169,0.0072,0.0234,0.018",0
mentee_d0638b97,Максим Иванов,junior,1,Frontend,Vue Developer,,,online,online,vite; next.js; c#,0,"0.007,0.0469,0.0059,0.0079,0.0091,0.8851,0.0088,0.0044,0.0091,0.0157",0
mentee_97eb1412,Денис Зайцев,junior,1,DevOps,DevOps Engineer,,,,,,1,"0.0643,0.0037,0.0462,0.0359,0.8063,0.0048,0.011,0.0109,0.0114,0.0054",0
mentee_0d1e59be,Сергей Егоров,junior,1,Mobile,Android Developer,ru,ru,online,online,react native; kotlin; objective-c,0,"0.074,0.01,0.0049,0.0086,0.005,0.0058,0.0347,0.818,0.0102,0.0288",0
mentee_7aa9e1f7,Ксения Захаров,junior,1,DevOps,Platform Engineer,,,online,online,grafana; linux; gcp; terraform,0,"0.0668,0.0059,0.0393,0.0284,0.8191,0.011,0.0068,0.0076,0.0084,0.0067",0
