id,name,level_raw,level_score,domain,profession,language,language_set,format,format_set,skills_normalized,skills_missing,domain_vector,domain_fallback,experience_years,experience_norm,available,hours_per_week,boosted,boost_k
mentor_07d81076,Вера Михайлов,senior,3,Data Science,Research Scientist,ru+en,en|ru,hybrid,hybrid|offline|online,mlflow; sql; tensorflow; python; spark; r; kafka,0,"0.0847,0.0166,0.0225,0.7038,0.0269,0.0117,0.0174,0.0093,0.0745,0.0327",0,10,0.7876,True,6,True,0.06
mentor_e7fe5cd5,Никита Васильев,lead,4,Game Development,Unreal Engine Developer,en,en,hybrid,hybrid|offline|online,,1,"0.0145,0.0168,0.0149,0.0145,0.0101,0.0121,0.8118,0.0363,0.0192,0.0497",0,20,1.0,True,1,False,0.0
mentor_37152c1c,Ольга Соколов,middle,2,Blockchain,Blockchain Developer,,,hybrid,hybrid|offline|online,,1,"0.0231,0.8127,0.0219,0.0156,0.006,0.0466,0.0239,0.0072,0.0235,0.0194",0,5,0.5885,True,1,False,0.0
mentor_ccebc8a6,Андрей Макаров,middle,2,Blockchain,Smart Contract Developer,en,en,hybrid,hybrid|offline|online,smart contracts; defi; typescript; truffle; rust; ethers.js; python; nft; web3.js,0,"0.0202,0.8158,0.0206,0.0176,0.0051,0.0538,0.0169,0.0084,0.0222,0.0194",0,6,0.6392,False,0,False,0.0
mentor_de3a15ec,Роман Лебедев,lead,4,DevOps,Infrastructure Engineer,en,en,hybrid,hybrid|offline|online,helm; grafana; azure; prometheus; aws; jenkins; gcp; github actions; docker; terraform; bash; ansible,0,"0.0696,0.0085,0.0463,0.0386,0.7917,0.0118,0.009,0.0115,0.0059,0.0071",0,17,0.9494,True,6,False,0.0
mentor_beabdd29,Дмитрий Кузнецов,middle,2,DevOps,CI/CD Engineer,ru,ru,online,online,linux; jenkins; ansible; grafana; prometheus; helm; gcp; bash,0,"0.0539,0.0073,0.0446,0.0262,0.8111,0.012,0.0183,0.0133,0.0043,0.009",0,5,0.5885,True,1,False,0.0
mentor_6416084e,Светлана Соколов,senior,3,Frontend,Web Developer,en,en,,,typescript; react; javascript; angular; next.js; html; vue; tailwind; vite,0,"0.0043,0.052,0.0057,0.0051,0.0126,0.8926,0.0064,0.0075,0.0086,0.0052",0,8,0.7217,True,2,False,0.0
mentor_30249735,Тимур Степанов,middle,2,QA,QA Lead,en,en,online,online,jira; git; test planning; python; postman,0,"0.0365,0.016,0.0163,0.0362,0.006,0.0138,0.0503,0.0255,0.0415,0.7579",0,6,0.6392,True,6,True,0.14
mentor_c651bc16,Анна Борисов,senior,3,Frontend,Vue Developer,ru+en,en|ru,online,online,angular; react; html; typescript; tailwind; css; graphql; vue; next.js; webpack; vite; javascript,0,"0.007,0.0469,0.0059,0.0079,0.0091,0.8851,0.0088,0.0044,0.0091,0.0157",0,11,0.8162,True,1,True,0.14
mentor_7afc7d76,Дарья Алексеев,senior,3,DevOps,SRE,ru,ru,hybrid,hybrid|offline|online,docker; linux; prometheus; ansible; gcp; bash; terraform; aws; jenkins; kubernetes,0,"0.0668,0.0051,0.0499,0.0289,0.8041,0.013,0.0115,0.0061,0.0067,0.0077",0,8,0.7217,True,1,False,0.0
mentor_c694bb8c,Дмитрий Соловьёв,middle,2,Mobile,Swift Developer,ru,ru,online,online,java; git; firebase; swift; react native,0,"0.0881,0.0107,0.0106,0.009,0.0074,0.0037,0.0355,0.7934,0.0092,0.0323",0,2,0.3608,True,6,False,0.0
mentor_d565e7d7,Сергей Егоров,senior,3,Cybersecurity,SOC Analyst,ru+en,en|ru,online,online,penetration testing; python; wireshark; burp suite; nmap; cryptography; siem; linux,0,"0.0156,0.0234,0.8079,0.0173,0.0436,0.0052,0.0258,0.0149,0.0248,0.0215",0,11,0.8162,True,4,False,0.0
mentor_7eba5e47,Дмитрий Андреев,middle,2,Mobile,React Native Developer,ru,ru,offline,offline,swift; xcode; android studio; git; ui/ux; flutter; kotlin; objective-c; firebase; postgresql,0,"0.0682,0.0094,0.0081,0.0146,0.0156,0.0039,0.0394,0.8003,0.0059,0.0347",0,5,0.5885,True,2,True,0.2
mentor_15246790,Виктория Алексеев,senior,3,Frontend,Vue Developer,ru+en,en|ru,,,css; javascript; typescript; next.js; webpack; angular; html,0,"0.007,0.0469,0.0059,0.0079,0.0091,0.8851,0.0088,0.0044,0.0091,0.0157",0,7,0.683,True,5,False,0.0
mentor_9e88a182,Валерия Зайцев,senior,3,Mobile,Flutter Developer,en,en,hybrid,hybrid|offline|online,ui/ux; android studio; rest api; flutter; kotlin; firebase; objective-c,0,"0.086,0.0079,0.0067,0.0074,0.0073,0.0057,0.0321,0.8105,0.0081,0.0283",0,6,0.6392,True,8,False,0.0
mentor_6d9d4dce,Валерия Морозов,senior,3,Data Science,Data Analyst,ru,ru,online,online,scikit-learn; airflow; r; pytorch; statistics; docker; python; numpy; pandas,0,"0.0884,0.0148,0.0137,0.7227,0.0279,0.0093,0.0228,0.0055,0.0657,0.0291",0,11,0.8162,True,3,False,0.0
mentor_a3ef542d,Александр Захаров,senior,3,Game Development,Technical Artist,,,online,online,lua; opengl; unity; git; unreal engine; blender; python; game design; physics simulation; c#; c++,0,"0.0179,0.0218,0.024,0.0174,0.0128,0.0071,0.8023,0.0286,0.0235,0.0445",0,7,0.683,True,5,False,0.0
mentor_6b19d79e,Дарья Васильев,middle,2,Product Analytics,A/B Test Specialist,ru,ru,online,online,sql; tableau; a/b testing; power bi; mixpanel; looker; google analytics; statistics; amplitude; rest api,0,"0.0393,0.0205,0.0233,0.0759,0.0047,0.007,0.0261,0.0125,0.7477,0.0429",0,3,0.4553,True,8,False,0.0
mentor_e30bfbcc,Максим Зайцев,middle,2,DevOps,Infrastructure Engineer,ru,ru,,,bash; linux; ansible; github actions; azure; jenkins; grafana; helm; siem,0,"0.0696,0.0085,0.0463,0.0386,0.7917,0.0118,0.009,0.0115,0.0059,0.0071",0,6,0.6392,True,5,True,0.12
mentor_3a815179,Надежда Васильев,senior,3,Blockchain,Web3 Engineer,ru,ru,online,online,truffle; smart contracts; solidity; ethers.js; nft; ethereum; typescript; python; defi; hardhat; web3.js,0,"0.0168,0.8254,0.0251,0.0187,0.0069,0.0392,0.0199,0.0093,0.0194,0.0193",0,6,0.6392,False,0,False,0.0
mentor_9b54ebf1,Светлана Егоров,senior,3,DevOps,Infrastructure Engineer,ru+en,en|ru,online,online,aws; gcp; kubernetes; terraform; bash; ansible; grafana; prometheus; jenkins; helm; github actions; docker; spark,0,"0.0696,0.0085,0.0463,0.0386,0.7917,0.0118,0.009,0.0115,0.0059,0.0071",0,5,0.5885,True,6,False,0.0
mentor_eddba5a3,Михаил Петров,senior,3,Product Analytics,Product Analyst,,,,,,1,"0.0438,0.0202,0.0214,0.0716,0.0072,0.0103,0.0242,0.0067,0.7522,0.0425",0,7,0.683,False,0,False,0.0
mentor_4bde2be0,Валерия Иванов,senior,3,Data Science,BI Analyst,ru,ru,online,online,r; docker; mlflow; python; pandas; airflow; numpy; sql; scikit-learn,0,"0.095,0.0195,0.0157,0.6874,0.0327,0.0077,0.0146,0.0101,0.0806,0.0366",0,6,0.6392,True,5,False,0.0
mentor_fcb4cdac,Ксения Попов,senior,3,Backend,Java Developer,,,hybrid,hybrid|offline|online,java; node.js; postgresql; rest api; mongodb; microservices; grpc; redis; kafka; sql; kubernetes; docker,0,"0.6078,0.0296,0.0168,0.0856,0.0706,0.0073,0.0234,0.0744,0.0485,0.0358",0,11,0.8162,True,4,False,0.0
mentor_82e847ce,Никита Семёнов,senior,3,QA,Test Automation Engineer,ru,ru,online,online,appium; sql; pytest; cypress; selenium; jira; api testing; siem,0,"0.0335,0.0177,0.0178,0.0284,0.0066,0.0075,0.0436,0.0317,0.0358,0.7772",0,5,0.5885,True,3,False,0.0
mentor_aea9ba3c,Людмила Соколов,middle,2,DevOps,Cloud Engineer,,,online,online,aws; bash; ansible; kubernetes; prometheus; grafana; docker; jenkins,0,"0.0596,0.0067,0.0454,0.0325,0.81,0.0096,0.0105,0.0094,0.0097,0.0066",0,6,0.6392,True,1,False,0.0
mentor_87eec019,Тамара Фёдоров,middle,2,Blockchain,Solidity Developer,ru+en,en|ru,hybrid,hybrid|offline|online,nft; typescript; truffle; smart contracts; ethers.js; appium,0,"0.0202,0.8232,0.0212,0.015,0.0032,0.0518,0.0169,0.0072,0.0234,0.018",0,2,0.3608,True,3,False,0.0
mentor_6d0e076e,Юлия Егоров,senior,3,Data Science,Data Analyst,en,en,online,online,scikit-learn; sql; mlflow; kafka; tensorflow; r; python; numpy; airflow,0,"0.0884,0.0148,0.0137,0.7227,0.0279,0.0093,0.0228,0.0055,0.0657,0.0291",0,11,0.8162,True,6,False,0.0
mentor_a2291ceb,Татьяна Егоров,lead,4,Backend,Java Developer,ru,ru,online,online,go; postgresql; node.js; kubernetes; mongodb; java; sql; grpc; kafka; redis; rest api; excel,0,"0.6078,0.0296,0.0168,0.0856,0.0706,0.0073,0.0234,0.0744,0.0485,0.0358",0,12,0.8425,True,5,False,0.0
mentor_52838705,Алексей Егоров,lead,4,QA,Manual Tester,,,,,,1,"0.032,0.0183,0.0183,0.0316,0.0084,0.01,0.052,0.0289,0.0394,0.761",0,19,0.984,False,0,False,0.0
mentor_473a1aef,Елена Макаров,middle,2,Frontend,Vue Developer,ru,ru,online,online,graphql; javascript; vue; html; tailwind,0,"0.007,0.0469,0.0059,0.0079,0.0091,0.8851,0.0088,0.0044,0.0091,0.0157",0,4,0.5286,True,4,False,0.0
mentor_b8daaee6,Алексей Павлов,senior,3,Game Development,Gameplay Programmer,ru+en,en|ru,online,online,physics simulation; game design; c++; python; blender; git; lua; opengl; unreal engine; unity,0,"0.021,0.022,0.0175,0.02,0.0098,0.0083,0.7923,0.0373,0.0261,0.0457",0,8,0.7217,True,1,True,0.11
mentor_6cdf5f37,Виктория Егоров,senior,3,Frontend,Frontend Developer,,,,,react; tailwind; webpack; css; graphql; next.js; typescript; figma; html; angular,0,"0.0061,0.0449,0.0074,0.0087,0.0131,0.8929,0.0064,0.0044,0.0072,0.0087",0,7,0.683,True,8,False,0.0
mentor_6eab1ff4,Артём Степанов,senior,3,Data Science,BI Analyst,,,,,,1,"0.095,0.0195,0.0157,0.6874,0.0327,0.0077,0.0146,0.0101,0.0806,0.0366",0,10,0.7876,True,3,False,0.0
mentor_5eff4489,Виктория Попов,middle,2,Product Analytics,CRM Analyst,ru,ru,hybrid,hybrid|offline|online,sql; python; power bi; google analytics; a/b testing; looker; tableau; statistics; excel,0,"0.0354,0.0209,0.0238,0.078,0.0057,0.0096,0.0195,0.0088,0.7583,0.0401",0,4,0.5286,False,0,False,0.0
mentor_5b395b68,Иван Павлов,middle,2,Mobile,iOS Developer,ru,ru,online,online,react native; firebase; kotlin; objective-c; flutter; ui/ux; git; java; swift; css,0,"0.074,0.0133,0.0085,0.0086,0.0116,0.0073,0.0392,0.8021,0.008,0.0275",0,2,0.3608,True,3,False,0.0
mentor_50462bc4,Дмитрий Зайцев,middle,2,Cybersecurity,Penetration Tester,ru,ru,online,online,,1,"0.0171,0.027,0.8134,0.0177,0.0504,0.0078,0.0192,0.0067,0.0241,0.0167",0,3,0.4553,True,3,True,0.11
mentor_c86a4b85,Тимур Морозов,middle,2,QA,QA Engineer,en,en,hybrid,hybrid|offline|online,jmeter; selenium; api testing; python; allure; jira; test planning; appium; postman,0,"0.0387,0.0254,0.0194,0.0346,0.0137,0.0095,0.0463,0.0286,0.0471,0.7367",0,5,0.5885,True,3,False,0.0
mentor_132831be,Алина Волков,middle,2,Product Analytics,A/B Test Specialist,,,online,online,excel; python; mixpanel; tableau; statistics; mongodb,0,"0.0393,0.0205,0.0233,0.0759,0.0047,0.007,0.0261,0.0125,0.7477,0.0429",0,5,0.5885,True,6,False,0.0
mentor_d449453a,Иван Новиков,senior,3,Data Science,Data Scientist,en,en,online,online,,1,"0.0862,0.0257,0.0173,0.6936,0.0277,0.0088,0.0191,0.0097,0.0789,0.0331",0,10,0.7876,False,0,False,0.0
mentor_f03b1ea6,Денис Орлов,lead,4,Backend,Go Developer,,,online,online,,1,"0.6227,0.023,0.0175,0.0864,0.062,0.0036,0.0215,0.0874,0.0409,0.035",0,15,0.9107,False,0,False,0.0
mentor_217563b7,Андрей Соколов,senior,3,Mobile,Mobile Architect,ru,ru,offline,offline,react native; rest api; ui/ux; flutter; swift; java; kotlin; xcode; objective-c; android studio; git; firebase,0,"0.0885,0.0063,0.005,0.007,0.0089,0.0057,0.0366,0.7975,0.0064,0.0381",0,11,0.8162,True,1,False,0.0
mentor_3d789bfe,Полина Михайлов,senior,3,DevOps,Kubernetes Engineer,ru,ru,hybrid,hybrid|offline|online,kubernetes; aws; prometheus; ansible; azure; linux; gcp; docker; terraform; helm; bash,0,"0.0642,0.0039,0.0491,0.033,0.8084,0.011,0.009,0.0091,0.0072,0.0052",0,9,0.7563,True,2,False,0.0
mentor_c06b9ac2,Надежда Попов,lead,4,Cybersecurity,Incident Response Analyst,en,en,online,online,nmap; linux; network security; python; burp suite; cryptography; owasp; siem; wireshark; penetration testing,0,"0.0196,0.0247,0.8267,0.0173,0.0407,0.0048,0.0185,0.0073,0.0222,0.0181",0,17,0.9494,False,0,False,0.0
mentor_c5222282,Валерия Морозов,lead,4,Mobile,Swift Developer,ru,ru,online,online,android studio; git; flutter; xcode; swift; objective-c; kotlin; ui/ux; rest api; java; firebase,0,"0.0881,0.0107,0.0106,0.009,0.0074,0.0037,0.0355,0.7934,0.0092,0.0323",0,12,0.8425,True,1,False,0.0
mentor_30241f13,Надежда Попов,middle,2,Mobile,Swift Developer,en,en,online,online,ui/ux; android studio; swift; rest api; kotlin; react native; git,0,"0.0881,0.0107,0.0106,0.009,0.0074,0.0037,0.0355,0.7934,0.0092,0.0323",0,3,0.4553,True,4,False,0.0
mentor_3e0d11bd,Вера Волков,middle,2,Blockchain,Blockchain Developer,ru,ru,online,online,truffle; python; ethers.js; smart contracts; hardhat; nft; typescript; rust; ethereum; pytest,0,"0.0231,0.8127,0.0219,0.0156,0.006,0.0466,0.0239,0.0072,0.0235,0.0194",0,4,0.5286,True,2,False,0.0
mentor_02477158,Татьяна Михайлов,middle,2,Game Development,Game Developer,ru,ru,hybrid,hybrid|offline|online,unity; blender; c#; opengl; python; game design; lua,0,"0.0164,0.0182,0.0174,0.0172,0.0112,0.0057,0.8087,0.0336,0.0242,0.0473",0,4,0.5286,True,5,False,0.0
mentor_a8bb8d2e,Кирилл Зайцев,senior,3,Game Development,Unity Developer,en,en,offline,offline,c++; game design; opengl; physics simulation; unreal engine; blender; lua; c#; python; git; unity,0,"0.0155,0.0225,0.0209,0.0201,0.0084,0.0041,0.8115,0.0313,0.0241,0.0415",0,10,0.7876,True,2,False,0.0
mentor_f4461637,Денис Зайцев,lead,4,Mobile,Swift Developer,,,hybrid,hybrid|offline|online,,1,"0.0881,0.0107,0.0106,0.009,0.0074,0.0037,0.0355,0.7934,0.0092,0.0323",0,15,0.9107,True,4,False,0.0
mentor_1e57ce0e,Дарья Васильев,senior,3,DevOps,Infrastructure Engineer,,,online,online,,1,"0.0696,0.0085,0.0463,0.0386,0.7917,0.0118,0.009,0.0115,0.0059,0.0071",0,6,0.6392,False,0,False,0.0
mentor_85f6a31b,Полина Павлов,middle,2,Cybersecurity,Security Architect,ru,ru,hybrid,hybrid|offline|online,cryptography; owasp; python; penetration testing; siem; metasploit; wireshark,0,"0.0145,0.0202,0.8354,0.0142,0.0483,0.007,0.0196,0.0106,0.0172,0.013",0,3,0.4553,False,0,False,0.0
mentor_ee269b0c,Екатерина Макаров,middle,2,Frontend,Web Developer,en,en,hybrid,hybrid|offline|online,html; css; next.js; react; tailwind; figma; graphql,0,"0.0043,0.052,0.0057,0.0051,0.0126,0.8926,0.0064,0.0075,0.0086,0.0052",0,5,0.5885,True,1,False,0.0
mentor_59a04b65,Роман Михайлов,senior,3,Cybersecurity,Malware Analyst,ru,ru,offline,offline,burp suite; network security; wireshark; python; linux; nmap; penetration testing,0,"0.0167,0.0272,0.8141,0.0154,0.0463,0.0101,0.0167,0.0072,0.0249,0.0213",0,11,0.8162,True,6,False,0.0
mentor_58af1e21,Андрей Козлов,senior,3,Mobile,iOS Developer,ru,ru,online,online,android studio; flutter; java; react native; swift; kotlin; rest api; git; xcode; ui/ux; objective-c,0,"0.074,0.0133,0.0085,0.0086,0.0116,0.0073,0.0392,0.8021,0.008,0.0275",0,10,0.7876,True,6,False,0.0
mentor_78726f97,Ирина Никитин,senior,3,Game Development,Gameplay Programmer,ru,ru,offline,offline,unity; c++; git; unreal engine; lua; game design; c#; physics simulation; python; android studio,0,"0.021,0.022,0.0175,0.02,0.0098,0.0083,0.7923,0.0373,0.0261,0.0457",0,8,0.7217,True,1,True,0.08
mentor_e4a05777,Кирилл Орлов,lead,4,Game Development,Gameplay Programmer,ru,ru,online,online,unity; c++; python; physics simulation; lua; blender; opengl; unreal engine; git,0,"0.021,0.022,0.0175,0.02,0.0098,0.0083,0.7923,0.0373,0.0261,0.0457",0,16,0.9306,False,0,False,0.0
mentor_16923132,Арсений Петров,senior,3,Backend,API Developer,,,,,sql; kubernetes; grpc; node.js; go; docker; rest api; java; microservices; postgresql; kafka; mongodb,0,"0.6304,0.0198,0.0192,0.0887,0.0593,0.008,0.0174,0.0719,0.0431,0.0423",0,11,0.8162,False,0,False,0.0
mentor_c9c3a476,Артём Смирнов,middle,2,Mobile,Swift Developer,,,online,online,flutter; firebase; rest api; git; ui/ux; objective-c,0,"0.0881,0.0107,0.0106,0.009,0.0074,0.0037,0.0355,0.7934,0.0092,0.0323",0,5,0.5885,True,6,False,0.0
mentor_b2221285,Иван Фёдоров,senior,3,Backend,Database Engineer,ru+en,en|ru,hybrid,hybrid|offline|online,,1,"0.6365,0.017,0.0142,0.0913,0.0535,0.0035,0.0203,0.0843,0.0421,0.0372",0,5,0.5885,True,4,False,0.0
mentor_f487724f,Юлия Макаров,senior,3,Data Science,Computer Vision Engineer,,,online,online,mlflow; python; sql; pytorch; statistics; scikit-learn; spark; tensorflow; pandas; r; docker; javascript,0,"0.0812,0.0129,0.012,0.7078,0.0338,0.0096,0.0223,0.0055,0.0831,0.0316",0,8,0.7217,True,8,False,0.0
mentor_beb81dc0,Павел Захаров,senior,3,QA,Test Analyst,en,en,online,online,python; jira; sql; cypress; allure; api testing; jmeter; postman; test planning; git,0,"0.0357,0.0184,0.0172,0.0346,0.0031,0.0118,0.0482,0.03,0.0469,0.7541",0,9,0.7563,True,4,False,0.0
mentor_83867443,Ирина Морозов,middle,2,Data Science,Computer Vision Engineer,en,en,online,online,pytorch; numpy; spark; docker; pandas; scikit-learn; python; statistics; r,0,"0.0812,0.0129,0.012,0.7078,0.0338,0.0096,0.0223,0.0055,0.0831,0.0316",0,4,0.5286,True,8,False,0.0
mentor_e1130f4f,Мария Петров,senior,3,Data Science,ML Engineer,,,online,online,docker; statistics; pandas; pytorch; python; scikit-learn; airflow; spark,0,"0.0823,0.0191,0.0171,0.7122,0.0278,0.0077,0.019,0.0116,0.0722,0.0311",0,10,0.7876,True,6,False,0.0
mentor_3853ab34,Полина Егоров,senior,3,Cybersecurity,Malware Analyst,ru,ru,hybrid,hybrid|offline|online,owasp; network security; metasploit; penetration testing; siem; cryptography; burp suite; python; amplitude,0,"0.0167,0.0272,0.8141,0.0154,0.0463,0.0101,0.0167,0.0072,0.0249,0.0213",0,12,0.8425,False,0,False,0.0
mentor_89415c0e,Иван Фёдоров,lead,4,Product Analytics,Retention Analyst,,,,,,1,"0.0357,0.0225,0.0213,0.0654,0.0071,0.0088,0.0237,0.0056,0.7712,0.0388",0,19,0.984,True,6,True,0.07
mentor_01222898,Михаил Захаров,middle,2,Cybersecurity,Incident Response Analyst,ru,ru,hybrid,hybrid|offline|online,nmap; network security; owasp; linux; cryptography; burp suite; metasploit; python,0,"0.0196,0.0247,0.8267,0.0173,0.0407,0.0048,0.0185,0.0073,0.0222,0.0181",0,2,0.3608,True,2,False,0.0
mentor_0f25777b,Алексей Новиков,middle,2,Game Development,Unity Developer,ru+en,en|ru,hybrid,hybrid|offline|online,blender; c++; python; lua; unreal engine; game design; physics simulation; c#; opengl,0,"0.0155,0.0225,0.0209,0.0201,0.0084,0.0041,0.8115,0.0313,0.0241,0.0415",0,3,0.4553,True,1,False,0.0
mentor_bfdb1bfc,Виктория Андреев,lead,4,Blockchain,Blockchain Developer,en,en,offline,offline,truffle; typescript; python; nft; rust; web3.js; defi; smart contracts; git,0,"0.0231,0.8127,0.0219,0.0156,0.006,0.0466,0.0239,0.0072,0.0235,0.0194",0,18,0.9671,False,0,False,0.0
mentor_f313baa5,Юлия Никитин,lead,4,Blockchain,Web3 Engineer,en,en,hybrid,hybrid|offline|online,smart contracts; typescript; solidity; web3.js; python; ethers.js; ethereum; hardhat; rust; defi,0,"0.0168,0.8254,0.0251,0.0187,0.0069,0.0392,0.0199,0.0093,0.0194,0.0193",0,19,0.984,True,1,True,0.09
mentor_f2b0430b,Денис Андреев,middle,2,Frontend,TypeScript Developer,ru,ru,hybrid,hybrid|offline|online,html; tailwind; next.js; javascript; angular; vite; graphql; vue,0,"0.0086,0.0491,0.0095,0.0101,0.0086,0.8805,0.0127,0.0043,0.0105,0.0061",0,6,0.6392,True,8,False,0.0
mentor_160f5ec8,Михаил Орлов,senior,3,QA,Manual Tester,ru,ru,online,online,api testing; allure; git; pytest; postman; selenium; test planning; cypress,0,"0.032,0.0183,0.0183,0.0316,0.0084,0.01,0.052,0.0289,0.0394,0.761",0,10,0.7876,True,6,False,0.0
mentor_bf221d85,Наталья Семёнов,senior,3,Data Science,ML Engineer,en,en,online,online,kafka; statistics; scikit-learn; python; airflow; pandas; pytorch; numpy; sql; r; docker,0,"0.0823,0.0191,0.0171,0.7122,0.0278,0.0077,0.019,0.0116,0.0722,0.0311",0,6,0.6392,True,6,False,0.0
